TS,V1,V2,V3,W1,W2,W3
1527775200,230.6270645,232.8968532,233.0024989,249.8928859,178.7542121,43.27493036
1490581800,230.6272168,232.1267437,231.3538131,136.0606253,7.688756936,154.1786352
1509247800,230.6297612,232.7043226,231.036332,0,0,0
1481855400,230.6299617,230.9795063,231.6575785,0,0,0
1512016200,230.6305521,232.7110703,232.8054624,0,0,0
1511627400,230.6308621,232.4337053,231.4307477,0,0,0
1511166600,230.6321304,232.0023005,231.1587024,0,0,0
1485999000,230.6332515,231.4131193,230.8739032,138.1726742,85.70658906,275.8802673
1510547400,230.6368127,232.4450515,231.5903462,0,0,0
1494408600,230.6400447,232.1882691,233.1275134,122.0483142,2.963790883,91.80410011
1512379800,230.6400893,233.1706698,232.7792067,0,0,0
1505799000,230.6438422,232.8772133,233.1777448,0,0,0
1512721800,230.6459629,232.2992237,231.5303223,0,0,0
1511832600,230.6505442,232.213596,231.1437193,0,0,0
1509942600,230.6517555,232.4986445,231.9615232,0,0,0
1509150600,230.6552992,233.9949031,232.1486503,0.005324187,0.01597256,0.907579422
1512365400,230.6559197,232.4694364,232.654909,0,0,0
1509157800,230.6562543,231.9118862,230.6495445,0.001566933,0.004700798,0.209542472
1503757800,230.6572205,236.0689893,233.8102297,87.39606713,0.009334252,151.8870446
1487039400,230.6618915,232.6701381,232.7587466,118.3578082,108.3312207,179.488963
1511587800,230.664861,231.4282148,231.0994333,0,0,0
1527688800,230.6667159,232.0244981,232.0977682,275.1128385,55.47373883,64.59376389
1512095400,230.6679659,232.355423,232.0222871,0,0,0
1500791400,230.6736144,236.0017367,231.6313744,87.01374105,65.63199494,257.2453879
1507343400,230.6737866,231.2107128,231.6153556,0,0,0
1527739200,230.6790233,231.8739159,232.1900598,193.6587006,25.49612345,16.63331413
1512909000,230.6794497,231.6124792,231.279196,0,0,0
1510392600,230.681309,232.0308697,231.5541414,0,0,0
1501842600,230.6822937,233.1665601,232.4476846,144.9386922,72.31560298,140.8658138
1506097800,230.6862469,233.7355049,233.5199463,0,0,0
1482557400,230.6907967,233.8677078,231.4484458,0,0,0
1511667000,230.6920609,232.4457604,231.2069641,0,0,0
1500823800,230.6968376,235.3672309,233.1143456,92.64911163,75.09811939,153.572226
1490412600,230.6989627,235.6932782,232.9513288,71.09446341,15.51244311,305.8854095
1512700200,230.7074503,231.4750437,230.7348645,0,0,0
1504013400,230.7075594,234.2344165,232.3529015,0,0,0
1511584200,230.7075594,233.195505,232.8595753,0,0,0
1493699400,230.7109875,233.2415271,232.7961363,239.8980497,370.1630402,156.5347293
1511919000,230.7111421,232.5211228,230.667661,0,0,0
1511670600,230.711882,231.9652595,232.0132014,0,0,0
1505734200,230.7131333,233.105882,232.6719257,0,0,0
1498264200,230.7152545,234.8067234,233.4491837,596.652438,215.2371906,47.51448687
1513305000,230.7163741,231.8565723,232.462682,0,0,0
1501086600,230.7206981,233.2883658,232.4927207,189.9366963,280.1171964,161.0031924
1508002200,230.722389,231.6440137,231.8223219,0,0,0
1493461800,230.7230873,233.8058778,232.1483492,152.3039812,57.41151707,265.219159
1511573400,230.7239986,232.3018314,230.6143299,0,0,0
1512102600,230.7266585,231.9791372,233.3864345,0,0,0
1498714200,230.7275117,234.2971538,232.584379,365.6695656,0,687.5265866
1508124600,230.7287633,232.5425917,233.2795307,0,0,0
1513240200,230.7310834,231.4280338,231.7839836,0,0,0
1490859000,230.7367689,231.2229699,230.9983944,1.896111844,3.456279856,22.51964559
1511451000,230.7373118,233.9326597,232.694817,0,0,0
1511317800,230.7401015,232.2903655,232.5502508,0,0,0
1485012600,230.7408867,233.4367995,232.1630553,0,0,0
1510014600,230.7427812,230.6235587,231.1158204,0,0,0
1500971400,230.7443877,233.9850255,233.3183269,84.45292891,67.68690051,192.5236539
1490337000,230.7447275,234.1929064,232.1705651,100.2894232,111.2036452,190.1327061
1497749400,230.748516,231.4481501,231.3702,680.3974697,85.11291266,47.04739047
1502181000,230.7486315,232.5219921,232.8920675,131.3312265,99.65770974,191.3178856
1500949800,230.7514414,236.7576413,233.5776782,116.1044454,52.88492682,258.4750339
1513614600,230.7539701,232.4082659,231.3261417,0,0,0
1501835400,230.75415,233.2969334,233.2416102,355.4361231,128.0596767,84.60437891
1497691800,230.7595189,234.274565,233.4493336,199.6354098,10.69536507,220.7187347
1527375600,230.7601519,233.4171852,232.1996576,141.3353145,188.6252276,0
1500690600,230.7642975,232.2509736,230.4716851,123.0602727,22.73384262,779.0451487
1496313000,230.7685985,231.2815147,233.0710108,121.8319257,55.04741558,188.2377631
1512970200,230.7723251,232.4701627,231.8190244,0,0,0
1498462200,230.7746125,232.2106929,232.8895663,110.3337317,62.9087508,92.8093035
1488796200,230.7769702,232.4726985,233.4759586,151.9502118,166.2550682,182.4536476
1496586600,230.7799075,232.4138111,232.5952064,190.1187225,140.5694972,157.5838587
1514007000,230.7807102,231.2728001,231.1804512,0,0,0
1497951000,230.7821563,233.1773668,231.7849011,212.6924485,33.90864055,331.6209152
1509589800,230.7854227,231.505347,232.2500816,0,0,0
1510821000,230.785787,233.0567034,231.7639836,0,0,0
1495427400,230.7881877,232.7395195,233.4334397,60.50008833,64.77699345,0
1510018200,230.7887802,231.5595915,231.0346807,0,0,0
1514165400,230.7888227,232.1331319,232.3630841,229.8681802,51.74884535,17.66202918
1498591800,230.7903526,245.9380232,236.1994077,605.1393204,62.79035327,68.27068494
1486827000,230.790631,233.715825,232.0044204,170.5688397,289.1463714,624.0273751
1500525000,230.7907233,233.7265308,232.3594092,68.27260086,32.91510946,482.679901
1512520200,230.7963362,232.0019168,231.7220783,0,0,0
1513848600,230.797353,232.1307884,231.567934,0,0,0
1503466200,230.7975289,233.1392928,232.4777817,227.0343675,11.73146662,369.3536632
1500442200,230.7981311,232.2379533,232.605099,21.86588464,2.700864127,20.22939776
1505568600,230.7988445,233.7472686,233.4845977,0,0,0
1485837000,230.7992843,232.8648943,231.7668462,115.8779887,59.74220513,240.7934358
1507516200,230.7999629,233.0484117,232.7185957,0,0,0
1511861400,230.8004592,232.0753127,231.603502,0,0,0
1505622600,230.8011161,232.0179349,233.7810527,0,0,0
1505871000,230.8039698,231.62488,232.3579584,0,0,0
1494207000,230.8046818,232.9810785,232.2131282,258.8506795,395.4458517,47.11839915
1486103400,230.808944,234.0440641,232.6868808,309.2363279,15.70570138,206.1672175
1492741800,230.8116159,231.8886087,231.5792523,72.11150684,123.2697223,60.39723888
1493559000,230.8136451,232.6241633,232.0739757,209.7218042,153.7118673,163.0627899
1503293400,230.8152419,233.4686852,231.1469857,145.2783312,14.79440855,159.7152021
1498123800,230.8165528,231.8272823,233.2780843,124.9977321,20.91255465,163.7964947
1510363800,230.8215828,232.1847589,230.8885124,0,0,0
1486719000,230.8240463,233.4057202,232.5036064,139.3533226,124.3908412,199.3218225
1501036200,230.8284956,233.0105517,233.7615986,99.51555283,52.71754325,229.1354764
1482323400,230.829161,233.470548,231.5338632,0,0,0
1502256600,230.8294859,232.372187,232.4336881,212.5547884,152.8965299,270.4522702
1497436200,230.8295712,232.6219422,232.6981745,132.4234974,41.17760277,120.7540353
1510191000,230.8305161,231.5142414,231.7597,0,0,0
1502332200,230.8316492,232.1630344,231.9796826,120.9849535,83.24287366,83.13845023
1502983800,230.8319755,234.7542012,233.4832267,60.43438942,0.006630768,78.12997077
1509701400,230.8325254,232.8561172,231.8408248,0,0,0
1510806600,230.8369289,232.5668961,231.3777352,0,0,0
1486906200,230.8390151,232.8953016,231.1913265,48.78324082,15.67852265,209.0624249
1506587400,230.8403469,232.2637587,232.8329315,43.85194314,35.22190688,10.61293327
1527228000,230.8409031,234.429915,233.0078126,5315.689031,1593.166257,13.20832125
1483086600,230.8417595,233.3374496,231.5500529,0,0,0
1512437400,230.8456378,231.7356187,231.2588887,0,0,0
1512653400,230.8472537,232.3539415,232.4139815,0.003550184,0.010650551,0.741637726
1488349800,230.8492706,233.1773996,232.4506514,39.83313289,158.0981193,75.05819923
1493011800,230.8506588,233.0676989,232.3287147,183.4662302,68.03491145,87.91641989
1512376200,230.8523671,233.0590873,233.1000782,0,0,0
1511922600,230.8529224,231.6632803,231.9515315,0,0,0
1489631400,230.8530126,231.4718737,231.0264931,45.45149876,9.258994827,35.10054701
1495607400,230.8542599,234.1530332,232.7833557,45.21683725,21.92996208,0.435945778
1493731800,230.8556392,235.1343576,231.8444656,150.927073,82.90235254,140.9148306
1508992200,230.859159,232.0035936,232.0358701,0,0,0
1514251800,230.8633782,231.9550036,231.9985393,148.1436093,29.3064054,14.87240775
1512491400,230.8642367,234.5950441,232.986958,0,0,0
1509039000,230.8661519,230.7337862,231.902,0,0,0
1511839800,230.8673794,231.0716348,233.4319944,0,0,0
1512275400,230.8733755,231.9854341,232.9183451,0,0,0
1499995800,230.8739857,232.5067659,231.7062659,156.4839895,128.9395261,98.63322404
1505647800,230.8759903,232.9389128,232.0857425,0,0,0
1496712600,230.8793205,232.2996254,232.5182629,356.0142667,81.99560364,100.3095624
1507789800,230.8798691,232.9816815,231.9108974,0,0,0
1498444200,230.8822076,233.0936571,232.5457608,74.91004546,3.05747141,690.5812076
1508038200,230.8826905,232.9079617,232.4339141,0,0,0
1509931800,230.8847301,230.8856994,230.4685436,0,0,0
1481776200,230.8867809,232.3495934,231.1000064,130.9045736,61.95214484,0
1482384600,230.8871219,233.7935974,231.7569271,0,0,0
1503970200,230.8892475,232.4170526,231.4114212,0,0,0
1503919800,230.8897347,239.933941,235.8491374,0.00978472,0.029354159,1.145306753
1498491000,230.8899776,238.2408018,232.6678954,446.6648682,126.8805493,155.7982922
1527267600,230.8932249,232.8170463,233.1621857,165.3151141,248.0716675,80.39923558
1527408000,230.8956252,232.4258276,233.1401801,23.75799664,0,45.49458185
1508506200,230.8960025,233.5721016,232.3695281,0,0,0
1486776600,230.8971188,232.1606311,230.8676844,117.8440746,30.25826438,142.8074917
1489037400,230.9021569,233.0927497,232.984916,128.890793,127.1560179,176.8480898
1513053000,230.9073159,233.0156116,233.1895313,0,0,0
1511836200,230.9096167,233.0783446,232.4735165,0,0,0
1513906200,230.9142971,231.5636009,231.1946156,0,0,0
1508056200,230.9146031,231.1027361,231.4900812,0,0,0
1493890200,230.9159766,232.1295687,232.8084636,86.63660124,45.76035816,136.3623847
1500438600,230.9215385,232.6677901,232.3064781,114.5026104,96.91583922,137.1950302
1509341400,230.9230201,231.7413548,231.2684449,0,0,0
1505874600,230.9258416,233.9490549,233.1524581,0,0,0
1512117000,230.926318,232.6538638,232.215386,0,0,0
1513128600,230.9264155,231.8509939,231.9287159,0,0,0
1514082600,230.9264712,231.8342709,231.6129028,4.120862007,0,0
1496464200,230.9274323,233.3064798,234.2353796,416.4558439,65.10823936,181.3102782
1527444000,230.9289954,232.366391,233.8233932,0,0,0
1506047400,230.9316188,231.8465176,232.7072121,0.003728352,0.011185055,0.764407438
1513830600,230.9322222,231.9119517,232.5957002,0,0,0
1494855000,230.932804,232.9874722,231.5947204,16.89713978,6.205215136,10.2476438
1484386200,230.9355028,233.0194133,232.2196237,0,0,0
1494297000,230.936212,232.5133449,233.2062615,199.4991127,121.1085813,139.7952167
1481769000,230.93651,232.3973432,232.3955917,0,0,0
1514190600,230.9367787,233.1515809,232.1350976,188.2232567,33.74567627,18.97220691
1500352200,230.9367827,233.3788579,232.4013172,121.0124233,106.3740773,198.1755474
1508553000,230.9368344,232.7115078,231.2553819,0,0,0
1514334600,230.937461,232.6310458,231.1474925,81.93609956,0,0
1496741400,230.9392984,231.4176004,232.5343928,156.7445697,12.15432372,134.2840329
1513233000,230.9431651,233.5300527,232.9599043,0,0,0
1510921800,230.943375,232.4400151,230.8358044,0,0,0
1508909400,230.9442184,233.9973387,231.6549488,0,0,0
1494149400,230.9492277,232.8876322,232.9210288,184.2902426,268.1779825,0
1490146200,230.9507163,233.3719,231.966448,125.9549971,89.86546015,50.54404977
1512005400,230.9515047,232.0754686,231.9197505,0,0,0
1490142600,230.9521401,237.1605225,232.9408659,123.1906865,89.23851764,51.04195119
1493620200,230.9528019,232.9243293,231.3304792,119.7310825,0.446129785,127.0184463
1496590200,230.9529725,232.0948109,232.3284908,208.2404476,164.532191,161.4970475
1508293800,230.9543835,232.4124585,232.2028881,0,0,0
1511314200,230.9550664,232.2668152,230.5666973,0,0,0
1509532200,230.9585939,231.8783843,231.2040726,0,0,0
1510738200,230.9598822,232.1127247,232.1804627,0,0,0
1513585800,230.9708009,231.1313435,231.2754135,0,0,0
1485081000,230.9731256,232.8248776,231.6338625,0,0,0
1514262600,230.9743577,231.3375663,232.0692747,88.64164885,9.704411855,0
1495679400,230.9756554,231.2126704,232.4038114,61.18198567,40.99037754,44.83096028
1514179800,230.979306,233.1686864,233.8475489,235.7111659,72.26611781,0
1510104600,230.9798928,231.6655854,231.4266927,0,0,0
1499344200,230.9812362,232.3552526,232.3674056,173.7805093,188.5809759,149.216489
1494657000,230.9817724,232.4955764,233.2868135,176.6257533,21.15920992,58.50576337
1495791000,230.9853118,230.891262,233.3324065,68.91596975,12.18397574,83.72565859
1509021000,230.9856748,232.0110456,231.2969553,0,0,0
1511746200,230.9866187,232.6288644,231.3270973,0,0,0
1527613200,230.9923704,231.4913079,235.1824534,235.8313434,0,24.12048243
1508290200,230.9933437,232.0468604,232.188528,0,0,0
1512477000,230.9936299,232.2568071,231.7534105,0,0,0
1511404200,230.9947851,232.4702319,231.3912557,0,0,0
1483090200,230.9957495,232.926232,231.4182228,0,0,0
1499160600,231.000937,232.2026415,232.4776984,235.8482438,106.0785362,145.5950929
1511598600,231.0044547,232.2038744,232.9359118,0,0,0
1496399400,231.0064736,232.2457262,233.1612623,150.8285828,51.63415321,203.2343781
1493911800,231.0066706,235.7545613,233.3084139,178.7479968,149.0986854,175.0629617
1510623000,231.0070068,232.1043772,231.2788356,0,0,0
1508995800,231.0096571,232.5366081,231.3577274,0,0,0
1497346200,231.0105426,232.4267097,232.5182317,186.8710054,0.005761593,81.38144971
1527584400,231.0112156,231.2544433,234.0051573,0,0,0
1498073400,231.0113306,231.6770044,232.1458601,748.0621894,72.38715483,48.517992
1496208600,231.0125288,233.4861922,232.9185235,104.4532264,0,309.7935418
1497994200,231.0167348,232.1876508,233.9821948,727.3252899,84.503524,48.18966443
1510223400,231.0224063,232.1918574,231.7515353,0,0,0
1498197600,231.0227777,233.3289859,232.3049753,71.01244029,28.95234799,87.80343783
1495171800,231.0261519,232.2790529,233.0154804,60.08942491,73.22736046,49.71026722
1510371000,231.0283339,231.4213371,232.6707563,0,0,0
1510453800,231.0303595,231.6079151,231.1645855,0,0,0
1510536600,231.0323616,232.2055336,230.549747,0,0,0
1482647400,231.0335993,233.1934788,230.979125,0,0,0
1527742800,231.0368217,232.3021614,232.9246675,161.1281101,0,0
1494163800,231.037103,233.2292845,233.5923592,204.9153572,302.6895303,47.86405259
1492763400,231.0373645,232.3230654,232.1508688,125.912373,29.53395417,160.6434838
1509507000,231.0384411,232.0133031,233.0395703,0,0,0
1497666600,231.0441382,232.6972567,232.1044073,91.05237531,31.45017852,158.8930428
1486179000,231.0476303,233.2319296,232.2324904,173.3778347,44.41975026,199.89485
1512603000,231.0496875,232.8795507,232.1171316,0.005176724,0.015530173,0.900069262
1493101800,231.0524306,234.5777046,231.8121966,135.9062613,12.41691299,180.9631668
1512873000,231.0540719,231.783509,231.4195114,0,0,0
1482377400,231.0544392,232.9197881,232.2477046,0,0,0
1513992600,231.0646801,231.2499494,231.3138979,0,0,0
1496280600,231.0648873,231.9316791,231.9997403,164.2354368,73.80386339,48.28914966
1512045000,231.0649326,233.1908075,232.1722629,0,0,0
1483101000,231.0651279,234.037142,232.0062514,0,0,0
1512264600,231.0676211,231.5740382,231.517488,0,0,0
1499617800,231.0678337,233.5896619,233.105747,122.5049608,324.1769712,92.47400817
1509582600,231.0696359,231.5019732,231.3539508,0,0,0
1496561400,231.0705933,233.1106325,233.0798784,431.4161622,55.87674193,360.2488638
1507523400,231.0751588,233.4874041,232.4985974,0,0,0
1501986600,231.0755959,233.4196668,231.6682279,99.14607584,26.17150659,80.18397792
1512786600,231.0777197,231.5604382,231.8689653,0,0,0
1527670800,231.0786305,232.6232609,233.6471744,141.2135147,119.2527056,0
1492929000,231.0801158,232.6624527,232.4344491,225.7804223,164.8714627,268.4937097
1527498000,231.0837375,232.1558211,234.247675,0,0,0
1506994200,231.0861969,232.8907888,232.6560066,11.73435406,20.13117836,100.4229736
1527148800,231.0888559,232.8326411,232.4922205,18.40058957,12.29101678,2.126201687
1503106200,231.0907886,233.7327123,232.9949571,131.1809227,72.14852993,86.31065066
1496914200,231.091059,232.2719362,233.390179,162.3864836,0.031459786,149.6866096
1512178200,231.0914725,231.7965463,231.4765206,0,0,0
1510882200,231.0918457,231.9314307,231.1662547,0,0,0
1486431000,231.0926134,232.4209606,231.1473598,193.403951,57.4267981,188.0589043
1493778600,231.0940801,232.7182478,233.1724208,88.27107229,43.30075449,41.91862064
1510367400,231.0946975,231.8572822,231.0769056,0,0,0
1489483800,231.0986987,232.9700005,231.9156245,190.2461978,93.70699804,127.2794323
1509928200,231.0989321,231.1579978,231.2549672,0.000675437,0.00202631,0.099647242
1509082200,231.1025166,232.1295906,231.766168,0,0,0
1509759000,231.1029354,232.0042624,230.3046008,0,0,0
1501558200,231.1033372,233.2561015,233.4281052,151.0707149,24.0514108,426.5063314
1497403800,231.1050802,232.9624599,232.1864661,199.7321018,52.67477479,49.27788389
1498962600,231.1068566,232.4148564,231.8731322,41.68368308,31.07146819,86.32510386
1527220800,231.1075142,233.0619555,232.0530519,180.4836956,165.6827504,117.8922254
1510075800,231.108349,232.452032,232.1448136,0,0,0
1510144200,231.109655,233.0457885,231.9873114,0,0,0
1497742200,231.1201268,231.5514777,231.7590881,645.5191353,83.84257765,46.64647898
1496025000,231.1205142,232.5763817,232.0740914,171.0672228,16.37338106,24.25239367
1502415000,231.1210126,232.7030425,231.3254152,133.0124131,90.61041607,53.8846779
1507469400,231.1245008,233.5526177,232.4986326,0,0,0
1510551000,231.1345717,231.9693404,231.9519554,0,0,0
1511663400,231.1360277,232.8576996,230.4868556,0,0,0
1509762600,231.138762,231.9191114,230.7080834,0,0,0
1495787400,231.1413117,232.5941061,233.7671035,69.97008078,111.6967687,110.6210486
1506061800,231.141845,233.3743825,231.9537646,0,0,0
1512703800,231.1446678,230.6026569,234.2500854,0,0,0
1494898200,231.144672,238.7559381,235.1295011,103.6418243,83.95495277,2.050934207
1507800600,231.1478179,232.4234948,232.8072185,0,0,0
1499592600,231.1482126,232.1009786,232.3215611,93.20155351,23.55619862,89.25495764
1527793200,231.1584799,233.128806,234.4213212,165.0376862,0.148407566,74.6417702
1502947800,231.1666505,233.1899674,233.5243248,111.774274,106.7363769,50.92525599
1482719400,231.1687294,232.3390245,231.3268956,0,0,0
1510263000,231.1693852,232.6329543,235.3208495,0.010847163,0.241357372,3.030574366
1484274600,231.1704581,233.0868037,232.5351275,0,0,0
1508067000,231.1721264,232.9695112,232.2890716,0,0,0
1491474600,231.1745586,232.7109773,231.4579441,4.804345792,8.909682388,25.62643158
1503196200,231.1753658,233.5298433,231.5357692,234.9563454,17.80664536,98.26999395
1500211800,231.1764217,233.3982249,232.1597814,82.97009214,0,270.3640844
1499661000,231.176498,232.491514,231.0159303,111.471392,102.2971048,875.5711133
1506616200,231.17881,232.4225323,234.3335758,29.99778367,25.82192176,11.87991509
1491543000,231.1825895,233.2777576,232.0862055,111.8913246,73.86834061,499.2485907
1497990600,231.1841244,231.9051322,233.472609,863.318396,85.282444,48.93771049
1484487000,231.1851482,233.4013638,233.6654305,0,0,0
1490351400,231.185773,232.8398685,231.8611665,66.19152981,71.82263227,132.9337875
1512127800,231.1858537,232.4694953,231.4415998,0,0,0
1511411400,231.1907213,231.7666762,232.4084689,0,0,0
1495528200,231.1914043,232.8771077,233.0934976,52.76926144,31.28209728,92.25373356
1511364600,231.1917382,234.712331,233.9109547,0,0,0
1503891000,231.1928007,232.7002081,234.9721248,0,0,0
1511220600,231.196024,233.3570737,231.1555374,0,0,0
1513135800,231.1976882,230.4478926,234.3366885,0,0,0
1500208200,231.2033494,233.3243005,233.892751,131.4811767,0,281.5619808
1488447000,231.2053799,232.6604187,232.3568128,176.7978285,226.1856573,240.0498639
1502242200,231.2068534,232.8294657,232.6232956,178.7525132,121.6995795,52.04682299
1509168600,231.2074989,236.1651009,233.1745014,0.005562472,0.016687415,1.122213275
1527537600,231.2081553,232.0376503,231.6049978,0,0,78.46039182
1513935000,231.2081604,232.5182443,231.4082188,0,0,0
1510396200,231.209005,232.5500608,232.3180111,0,0,0
1495387800,231.2091675,231.9398969,234.7670091,103.8746031,163.0635748,58.80149134
1506051000,231.2092247,233.2027966,234.0351319,0,0,0
1502602200,231.2110457,231.7520703,233.0080857,106.8394685,410.393531,93.08441564
1497231000,231.2139283,233.1990896,232.7094593,597.0336597,30.49208209,44.15304239
1491615000,231.2147222,231.7896216,233.3404113,35.50823513,7.050402812,13.58703348
1494174600,231.2188873,235.9897617,236.801976,242.3931988,321.5905949,48.2928729
1509337800,231.2234922,232.1575037,232.4325185,0,0,0
1484620200,231.2260836,232.7749624,232.397892,0,0,0
1498044600,231.2263686,238.0681904,233.2021204,111.8457878,80.13700024,278.4082336
1510047000,231.2270652,232.4090003,231.8192978,0,0,0
1498800600,231.2359504,232.5479336,232.5945727,109.5276521,93.96748998,200.0753718
1510885800,231.23609,231.3435686,231.4972401,0,0,0
1508142600,231.2372778,232.6605445,232.3386537,0,0,0
1507948200,231.2396319,232.7125454,232.3055338,0,0,0
1496223000,231.2397844,231.4405348,233.936067,245.6723617,0.001235254,89.58197249
1482237000,231.2403732,234.0853631,232.3048016,0,0,0
1506403800,231.240954,233.375183,233.7860643,44.53708856,149.8129501,74.92654306
1513215000,231.2413705,231.5987654,232.0733617,0,0,0
1486171800,231.2431144,232.9469266,231.098891,103.956711,265.2794445,152.5376791
1508643000,231.2477892,232.8471954,232.1287516,0,0,0
1514122200,231.2487302,233.4870574,231.7133432,105.6108924,40.10746602,25.89356783
1511515800,231.2496382,233.7263789,232.2962901,0,0,0
1514205000,231.2510905,232.8099427,231.9951127,128.9841923,32.65445781,21.19373748
1500856200,231.2512023,232.2253534,232.1556512,137.8714029,68.24086661,96.85492437
1505493000,231.2533276,233.0211814,233.6985282,0,0,0
1511253000,231.2617724,233.512633,233.0190181,0,0,0
1509453000,231.2632893,233.0886539,232.4867826,0,0,0
1495380600,231.2653689,238.0284763,235.2332079,110.4952467,60.11842222,58.72565282
1502188200,231.2690117,232.5603494,232.4554276,68.03445349,107.013006,93.54313559
1496226600,231.2717161,231.6419524,233.5157512,208.7624553,0.007313794,97.94028252
1491553800,231.2728438,233.1650705,232.3419073,103.2051106,130.3098152,104.1841086
1510705800,231.274784,232.0746329,231.7277817,0,0,0
1512091800,231.2761314,231.3937401,231.37099,0,0,0
1499304600,231.2769847,231.8925728,232.1573518,205.3101586,12.84959776,44.48141488
1494664200,231.2789437,232.5153169,233.2197014,68.40966388,64.85084364,57.46449655
1527541200,231.2806725,232.5203521,231.0490355,0,0,78.53745164
1501896600,231.2855909,232.6601922,231.8651163,165.9924812,26.43846768,52.10689355
1507905000,231.2861616,233.9804937,232.3263285,0,0,0
1511569800,231.2863046,233.033824,231.7152154,0,0,0
1499747400,231.2871102,232.5550006,233.1529911,77.58646514,406.4639692,240.8253598
1511217000,231.2880984,233.9129256,232.2717773,0.005565911,0.016697733,0.951366405
1495701000,231.2883294,232.7830307,233.5695965,46.25717731,0,58.45659564
1501810200,231.2887686,233.7695411,232.9856715,116.5277849,24.95710574,56.25708426
1489933800,231.2895774,234.7344722,233.2415193,229.7297252,230.1227631,116.4670089
1513301400,231.2908878,231.8088049,232.0856566,0,0,0
1497421800,231.2918715,233.3027949,232.4345666,260.9377819,96.40988066,279.7687653
1497814200,231.2919741,232.1671268,233.1649205,673.1371414,137.4946171,47.54118575
1512912600,231.2921212,233.1455428,231.656258,0,0,0
1486301400,231.2922721,234.9204199,232.9285222,163.201687,135.484568,304.9357561
1511044200,231.2942584,233.7093933,231.9393737,0.004284393,0.012853178,0.789966189
1495956600,231.297451,232.3463855,231.959924,381.8349208,53.83770836,203.4157976
1512624600,231.2987495,233.5161069,233.3997701,0,0,0
1484019000,231.2989519,233.0203783,232.653759,0,0,0
1503462600,231.2998388,233.5353772,233.5995508,130.1641224,46.60685991,213.1315236
1512351000,231.3021207,232.8423261,231.7779495,0,0,0
1511703000,231.3048195,233.8438885,232.5752701,0,0,0
1495164600,231.3054166,232.190171,232.7065009,89.3329572,83.47456373,62.2108245
1509071400,231.3054376,232.1257983,231.5931648,0,0,0
1497947400,231.3063152,233.4156745,231.9781081,165.4687355,43.75489836,719.2446146
1513402200,231.3069722,231.6362929,232.5140675,0,0,0
1489116600,231.3089219,232.5373441,232.2223549,219.067051,84.48852768,147.2652536
1498102200,231.3104169,232.5983299,232.9297728,150.5878852,179.3858701,219.7024461
1493109000,231.3105985,237.2428209,232.1394436,107.3559367,56.85479866,146.5964702
1514341800,231.3122438,232.9692145,232.4329494,94.69258251,0,0
1510021800,231.3125634,232.2738544,232.7000573,0,0,0
1513211400,231.3129568,230.9206095,232.0190303,0,0,0
1511055000,231.3131602,232.4550045,230.7691098,0,0,0
1507267800,231.3149972,233.6239157,232.6690693,0.138203761,0.170070737,0
1514421000,231.3150048,232.4169369,231.9225995,51.13179695,293.2261754,0
1512142200,231.3167948,233.5640532,233.4943628,0,0,0
1493087400,231.3179709,232.8664837,232.8514621,125.8323988,13.20237655,508.2480785
1509355800,231.3203203,232.925197,232.458508,0,0,0
1509730200,231.3204654,232.3346582,231.921737,0,0,0
1489894200,231.3206363,232.2466378,231.1306885,118.680943,59.11599202,176.9431013
1496568600,231.3226075,230.8697048,232.8843041,186.9447871,32.9173117,88.55774398
1513593000,231.3231415,232.0084819,231.4015937,0,0,0
1511400600,231.3232293,231.8589051,230.7228843,0,0,0
1513405800,231.3314565,233.2271509,232.2461288,0.000431698,0.001295095,0.091633046
1513387800,231.3317544,231.4916384,232.0764385,0,0,0
1527588000,231.332959,233.2226241,233.0434128,0,0,0
1511310600,231.3344839,231.3586088,231.9151471,0,0,0
1510291800,231.3346131,232.5692985,231.3521115,0,0,0
1501223400,231.336141,232.6249557,233.1902863,106.0451196,8.645850323,186.5517201
1489473000,231.3371289,232.9137215,232.1315537,78.42421656,40.67553201,44.58263486
1513845000,231.3377355,232.4020171,231.8753007,0,0,0
1486621800,231.3388162,233.1127597,232.2374688,190.8226922,120.7968332,303.872939
1495967400,231.3401696,231.3996261,233.9946947,247.3542732,106.7578762,108.3343784
1508499000,231.3406,232.9945523,231.4980779,0,0,0
1510795800,231.3421839,232.8161048,230.7710602,0,0,0
1510907400,231.3428592,232.3675629,231.9382422,0,0,0
1510425000,231.3429448,232.9565091,231.9888314,0,0,0
1486013400,231.3443742,233.8472483,232.1029,92.1486173,13.43283692,208.2761659
1483493400,231.3450687,234.6020872,232.3037119,0,0,0
1495873800,231.3465085,232.3919765,232.1051307,124.3082367,55.06139925,374.4475608
1492684200,231.3477643,234.9966588,232.0567355,106.8959127,157.4661161,88.63089734
1513099800,231.3491612,234.4527468,232.5704445,0,0,0
1527260400,231.3499571,233.7964943,233.0944638,228.9701723,248.4624614,50.305849
1508427000,231.3533801,233.461693,232.1521379,0,0,0
1511155800,231.3541876,232.8365221,232.4925018,0,0,0
1498559400,231.3556159,233.2195397,232.6389179,149.7001615,179.6605747,179.5534438
1512034200,231.3572822,232.9343986,232.703215,0,0,0
1496863800,231.3591951,232.5550386,233.6526667,477.0390365,87.78314138,144.6537102
1527685200,231.3606766,233.5584724,233.1178445,939.9785398,85.30703448,33.86962488
